project,vuln_id,source,severity,cvssV3,description
FACEBOOK-React.cdx,CVE-2019-1010266,NVD,MEDIUM,6.5,lodash prior to 4.17.11 is affected by: CWE-400: Uncontrolled Resource Consumption. The impact is: Denial of service. The component is: Date handler. The attack vector is: Attacker provides very long 
FACEBOOK-React.cdx,CVE-2018-3721,NVD,MEDIUM,6.5,"lodash node module before 4.17.5 suffers from a Modification of Assumed-Immutable Data (MAID) vulnerability via defaultsDeep, merge, and mergeWith functions, which allows a malicious user to modify th"
FACEBOOK-React.cdx,CVE-2020-28500,NVD,MEDIUM,5.3,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions."
FACEBOOK-React.cdx,CVE-2020-8203,NVD,HIGH,7.4,Prototype pollution attack when using _.zipObjectDeep in lodash before 4.17.20.
FACEBOOK-React.cdx,CVE-2019-10744,NVD,CRITICAL,9.1,Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payl
FACEBOOK-React.cdx,CVE-2021-23337,NVD,HIGH,7.2,Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.
FACEBOOK-React.cdx,CVE-2018-16487,NVD,MEDIUM,5.6,"A prototype pollution vulnerability was found in lodash <4.17.11 where the functions merge, mergeWith, and defaultsDeep can be tricked into adding or modifying properties of Object.prototype."
FACEBOOK-React.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
FACEBOOK-React.cdx,CVE-2020-28500,NVD,MEDIUM,5.3,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions."
FACEBOOK-React.cdx,CVE-2020-8203,NVD,HIGH,7.4,Prototype pollution attack when using _.zipObjectDeep in lodash before 4.17.20.
FACEBOOK-React.cdx,CVE-2019-10744,NVD,CRITICAL,9.1,Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payl
FACEBOOK-React.cdx,CVE-2021-23337,NVD,HIGH,7.2,Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.
FACEBOOK-React.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
FACEBOOK-React.cdx,CVE-2020-28500,NVD,MEDIUM,5.3,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions."
FACEBOOK-React.cdx,CVE-2020-8203,NVD,HIGH,7.4,Prototype pollution attack when using _.zipObjectDeep in lodash before 4.17.20.
FACEBOOK-React.cdx,CVE-2021-23337,NVD,HIGH,7.2,Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.
FACEBOOK-React.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
FACEBOOK-React.cdx,CVE-2020-28500,NVD,MEDIUM,5.3,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions."
FACEBOOK-React.cdx,CVE-2021-23337,NVD,HIGH,7.2,Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.
FACEBOOK-React.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
FACEBOOK-React.cdx,CVE-2017-1000427,NVD,MEDIUM,6.1,marked version 0.3.6 and earlier is vulnerable to an XSS attack in the data: URI parser.
FACEBOOK-React.cdx,CVE-2017-16114,NVD,HIGH,7.5,"The marked module is vulnerable to a regular expression denial of service. Based on the information published in the public issue, 1k characters can block for around 6 seconds."
FACEBOOK-React.cdx,CVE-2022-21680,NVD,HIGH,7.5,"Marked is a markdown parser and compiler. Prior to version 4.0.10, the regular expression `block.def` may cause catastrophic backtracking against some strings and lead to a regular expression denial o"
FACEBOOK-React.cdx,CVE-2022-21681,NVD,HIGH,7.5,"Marked is a markdown parser and compiler. Prior to version 4.0.10, the regular expression `inline.reflinkSearch` may cause catastrophic backtracking against some strings and lead to a denial of servic"
FACEBOOK-React.cdx,CVE-2018-25110,NVD,MEDIUM,7.5,Marked prior to version 0.3.17 is vulnerable to a Regular Expression Denial of Service (ReDoS) attack due to catastrophic backtracking in several regular expressions used for parsing HTML tags and mar
FACEBOOK-React.cdx,CVE-2022-21680,NVD,HIGH,7.5,"Marked is a markdown parser and compiler. Prior to version 4.0.10, the regular expression `block.def` may cause catastrophic backtracking against some strings and lead to a regular expression denial o"
FACEBOOK-React.cdx,CVE-2022-21681,NVD,HIGH,7.5,"Marked is a markdown parser and compiler. Prior to version 4.0.10, the regular expression `inline.reflinkSearch` may cause catastrophic backtracking against some strings and lead to a denial of servic"
FACEBOOK-React.cdx,CVE-2021-23397,NVD,CRITICAL,9.8,All versions of package @ianwalter/merge are vulnerable to Prototype Pollution via the main (merge) function. Maintainer suggests using @generates/merger instead.
FACEBOOK-React.cdx,CVE-2020-28499,NVD,CRITICAL,9.8,All versions of package merge are vulnerable to Prototype Pollution via _recursiveMerge .
FACEBOOK-React.cdx,CVE-2021-23397,NVD,CRITICAL,9.8,All versions of package @ianwalter/merge are vulnerable to Prototype Pollution via the main (merge) function. Maintainer suggests using @generates/merger instead.
FACEBOOK-React.cdx,CVE-2018-16469,NVD,HIGH,7.5,The merge.recursive function in the merge package <1.2.1 can be tricked into adding or modifying properties of the Object prototype. These properties will be present on all objects allowing for a deni
FACEBOOK-React.cdx,CVE-2020-28499,NVD,CRITICAL,9.8,All versions of package merge are vulnerable to Prototype Pollution via _recursiveMerge .
FACEBOOK-React.cdx,CVE-2021-23397,NVD,CRITICAL,9.8,All versions of package @ianwalter/merge are vulnerable to Prototype Pollution via the main (merge) function. Maintainer suggests using @generates/merger instead.
FACEBOOK-React.cdx,CVE-2017-16138,NVD,HIGH,7.5,"The mime module < 1.4.1, 2.0.1, 2.0.2 is vulnerable to regular expression denial of service when a mime lookup is performed on untrusted user input."
FACEBOOK-React.cdx,CVE-2017-16138,NVD,HIGH,7.5,"The mime module < 1.4.1, 2.0.1, 2.0.2 is vulnerable to regular expression denial of service when a mime lookup is performed on untrusted user input."
FACEBOOK-React.cdx,CVE-2017-16138,NVD,HIGH,7.5,"The mime module < 1.4.1, 2.0.1, 2.0.2 is vulnerable to regular expression denial of service when a mime lookup is performed on untrusted user input."
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2022-3517,NVD,HIGH,7.5,"A vulnerability was found in the minimatch package. This flaw allows a Regular Expression Denial of Service (ReDoS) when calling the braceExpand function with specific arguments, resulting in a Denial"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
FACEBOOK-React.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
FACEBOOK-React.cdx,CVE-2022-3517,NVD,HIGH,7.5,"A vulnerability was found in the minimatch package. This flaw allows a Regular Expression Denial of Service (ReDoS) when calling the braceExpand function with specific arguments, resulting in a Denial"
FACEBOOK-React.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
FACEBOOK-React.cdx,CVE-2022-21213,NVD,HIGH,7.5,"This affects all versions of package mout. The deepFillIn function can be used to 'fill missing properties recursively', while the deepMixIn mixes objects into the target object, recursively mixing ex"
